MATHEMATICAL SCRIPT CAPITAL Q,U+1D4AC,U+0F780,\[ScriptCapitalQ]
MATHEMATICAL SCRIPT CAPITAL S,U+1D4AE,U+0F782,\[ScriptCapitalS]
MATHEMATICAL SCRIPT CAPITAL T,U+1D4AF,U+0F783,\[ScriptCapitalT]
MATHEMATICAL SCRIPT CAPITAL U,U+1D4B0,U+0F784,\[ScriptCapitalU]
MATHEMATICAL SCRIPT CAPITAL V,U+1D4B1,U+0F785,\[ScriptCapitalV]
MATHEMATICAL SCRIPT CAPITAL W,U+1D4B2,U+0F786,\[ScriptCapitalW]
MATHEMATICAL SCRIPT CAPITAL X,U+1D4B3,U+0F787,\[ScriptCapitalX]
MATHEMATICAL SCRIPT CAPITAL Y,U+1D4B4,U+0F788,\[ScriptCapitalY]
MATHEMATICAL SCRIPT CAPITAL Z,U+1D4B5,U+0F789,\[ScriptCapitalZ]
MATHEMATICAL SCRIPT SMALL D,U+1D4B9,U+0F6B5,\[ScriptD]
MATHEMATICAL SCRIPT SMALL I,U+1D4BE,U+0F6BA,\[ScriptI]
MATHEMATICAL SCRIPT SMALL J,U+1D4BF,U+0F6BB,\[ScriptJ]
MATHEMATICAL SCRIPT SMALL F,U+1D4BB,U+0F6B7,\[ScriptF]
MATHEMATICAL SCRIPT SMALL H,U+1D4BD,U+0F6B9,\[ScriptH]
MATHEMATICAL SCRIPT SMALL K,U+1D4C0,U+0F6BC,\[ScriptK]
MATHEMATICAL SCRIPT SMALL M,U+1D4C2,U+0F6BE,\[ScriptM]
MATHEMATICAL SCRIPT SMALL N,U+1D4C3,U+0F6BF,\[ScriptN]
MATHEMATICAL SCRIPT SMALL P,U+1D4C5,U+0F6C1,\[ScriptP]
MATHEMATICAL SCRIPT SMALL Q,U+1D4C6,U+0F6C2,\[ScriptQ]
MATHEMATICAL SCRIPT SMALL R,U+1D4C7,U+0F6C3,\[ScriptR]
MATHEMATICAL SCRIPT SMALL S,U+1D4C8,U+0F6C4,\[ScriptS]
MATHEMATICAL SCRIPT SMALL T,U+1D4C9,U+0F6C5,\[ScriptT]
MATHEMATICAL SCRIPT SMALL U,U+1D4CA,U+0F6C6,\[ScriptU]
MATHEMATICAL SCRIPT SMALL V,U+1D4CB,U+0F6C7,\[ScriptV]
MATHEMATICAL SCRIPT SMALL W,U+1D4CC,U+0F6C8,\[ScriptW]
MATHEMATICAL SCRIPT SMALL X,U+1D4CD,U+0F6C9,\[ScriptX]
MATHEMATICAL SCRIPT SMALL Y,U+1D4CE,U+0F6CA,\[ScriptY]
MATHEMATICAL SCRIPT SMALL Z,U+1D4CF,U+0F6CB,\[ScriptZ]
DOWNWARDS ARROW,U+02193,U+0F52B,\[ShortDownArrow]
LEFTWARDS ARROW,U+02190,U+0F526,\[ShortLeftArrow]
UPWARDS ARROW,U+02191,U+0F52A,\[ShortUpArrow]
WHITE SMALL SQUARE,U+025AB,U+0F520,\[Square]
CIRCLED TIMES,U+02297,U+0F3DA,\[TensorProduct]
MODIFIER LETTER CAPITAL T,U+01D40,U+0F3C7,\[Transpose]
LEFT RIGHT ARROW,U+02194,U+0F3D4,\[UndirectedEdge]
ASTRONOMICAL SYMBOL FOR URANUS,U+026E2,U+02645,\[Uranus]
